node_id,latitude,longitude,elevation,street_count,highway,ref
2314630536,-20.1195341,-44.8894971,,4,,
2314630537,-20.1195636,-44.8862321,,4,,
2314630539,-20.1197774,-44.8908831,,4,,
2314630540,-20.119822,-44.8876263,,4,,
2314630541,-20.1199386,-44.8844917,,4,,
2314630543,-20.1200487,-44.8834787,,4,,
2314630544,-20.1200723,-44.8857614,,4,,
2314630545,-20.1202847,-44.8904164,,4,,
2314630546,-20.1203229,-44.8871628,,4,,
2314630547,-20.1204539,-44.8840149,,4,,
2314630549,-20.1205679,-44.8885406,,4,,
2314630550,-20.1205863,-44.8852857,,4,,
2314630551,-20.1206015,-44.8918939,,4,,
2314630553,-20.1207634,-44.8837286,,4,,
2314630554,-20.1208015,-44.8899411,,4,,
2314630556,-20.1208316,-44.8866921,,4,,
2314630558,-20.1211017,-44.8848089,,4,,
2314630560,-20.1212671,-44.8839132,,3,,
2314630562,-20.1213212,-44.889463,,4,,
2314630564,-20.121381,-44.886249,,4,,
2314630565,-20.1215774,-44.8876064,,4,,
2314630567,-20.1216461,-44.884376,,4,,
2314630569,-20.1216229,-44.8909488,,4,,
2314630571,-20.1218234,-44.889001,,4,,
2314630578,-20.1218811,-44.8857631,,4,,
2314630580,-20.1219491,-44.8924573,,4,,
2314630582,-20.1220915,-44.8871307,,4,,
2314630584,-20.1221412,-44.8904692,,4,,
2314630588,-20.1223925,-44.8852966,,4,,
2314630590,-20.1224645,-44.8919804,,4,,
2314630592,-20.1226422,-44.8900057,,4,,
2314630596,-20.1228555,-44.8935683,,3,,
2314630598,-20.1229828,-44.8915008,,4,,
2314630600,-20.1230568,-44.8846725,,3,,
2314630602,-20.1228488,-44.8880578,,4,,
2314630604,-20.1231026,-44.8845907,,4,,
2314630606,-20.1231508,-44.889535,,4,,
2314630608,-20.1232131,-44.8873971,,3,,
2314630609,-20.1233649,-44.8875831,,4,,
2314630610,-20.1233709,-44.8930914,,3,,
2314630611,-20.1234837,-44.8910373,,3,,
2314630612,-20.1236649,-44.8890593,,4,,
2314630613,-20.1238892,-44.8926118,,3,,
2314630615,-20.1239924,-44.8905666,,4,,
2314630618,-20.1241802,-44.8885825,,4,,
2314630620,-20.1246511,-44.8879106,,3,,
2314630624,-20.1250217,-44.8896141,,3,,
2314630626,-20.1248987,-44.8916777,,3,,
2314630632,-20.1258143,-44.8907395,,4,,
2314630634,-20.125943,-44.8907801,,4,,
2314630636,-20.1261119,-44.8898737,,4,,
2314630640,-20.126373,-44.8889803,,4,,
2314630643,-20.1267341,-44.8901054,,3,,
2314630645,-20.1267047,-44.888109,,4,,
2314630649,-20.1267849,-44.8910947,,4,,
2314630651,-20.1269972,-44.8904812,,3,,
2314630653,-20.1269823,-44.8872152,,4,,
2314630655,-20.1272351,-44.8898479,,4,,
2314630657,-20.1273516,-44.889515,,3,,
2314630661,-20.1274477,-44.8894032,,4,,
2314630663,-20.1280671,-44.8915492,,4,,
2314630664,-20.1282736,-44.8909162,,3,,
2314630669,-20.128476,-44.8903047,,4,,
2314630671,-20.1286715,-44.891796,,3,,
2314630678,-20.1288299,-44.8867048,,3,,
2314630681,-20.1288765,-44.8912282,,3,,
2314630684,-20.1291043,-44.8905327,,3,,
2314636299,-20.1102192,-44.8862279,,3,,
2314636301,-20.1102211,-44.8836108,,3,,
2314636303,-20.1105331,-44.8777865,,4,,
2314636305,-20.1106282,-44.8856629,,3,,
2314636307,-20.1106279,-44.8830475,,4,,
2314636309,-20.1109081,-44.8871881,,1,,
2314636311,-20.110971,-44.879064,,3,,
2314636313,-20.111023,-44.885117,,4,,
2314636315,-20.1110261,-44.8824628,,3,,
2314636317,-20.1110709,-44.8869516,,3,,
2314636319,-20.1111086,-44.8772608,,4,,
2314636321,-20.111329,-44.8802166,,4,,
2314636323,-20.1112997,-44.8820595,,3,,
2314636325,-20.1114147,-44.8845215,,4,,
2314636327,-20.111465,-44.8818675,,3,,
2314636330,-20.1115091,-44.8863602,,3,,
2314636332,-20.1115985,-44.8788352,,4,,
2314636334,-20.1116742,-44.8767455,,4,,
2314636336,-20.1118387,-44.8817299,,3,,
2314636344,-20.1119008,-44.8858103,,3,,
2314636346,-20.1119724,-44.8799697,,4,,
2314636350,-20.1121404,-44.8763833,,3,,
2314636353,-20.1122118,-44.8833507,,4,,
2314636354,-20.112242,-44.8786153,,4,,
2314636355,-20.1123037,-44.8852055,,3,,
2314636356,-20.1122767,-44.8831921,,3,,
2314636358,-20.1124473,-44.8814946,,4,,
2314636369,-20.1125833,-44.8797539,,4,,
2314636371,-20.1127218,-44.8846167,,3,,
2314636377,-20.1128931,-44.8829511,,4,,
2314636379,-20.11298,-44.8783685,,3,,
2314636383,-20.1131072,-44.8840468,,3,,
2314636385,-20.113077,-44.8812519,,4,,
2314636387,-20.1133213,-44.8795098,,4,,
2314636391,-20.1136122,-44.8779984,,3,,
2314636395,-20.1135265,-44.8834728,,3,,
2314636397,-20.1135454,-44.8827124,,4,,
2314636405,-20.1137683,-44.8809703,,4,,
2314636407,-20.1140116,-44.8808853,,1,,
2314636411,-20.1142532,-44.8824415,,3,,
2314636419,-20.1152619,-44.8767619,,3,,
2314636421,-20.1155893,-44.88034,,3,,
2314636423,-20.1158096,-44.8786153,,3,,
2314636425,-20.1158507,-44.877874,,1,,
2314636427,-20.1160905,-44.8818809,,3,,
2314636429,-20.1162202,-44.8801361,,3,,
2314636435,-20.1165715,-44.8776229,,3,,
2314636437,-20.1166846,-44.8827031,,3,,
2314636438,-20.1167378,-44.8800245,,4,,
2314636446,-20.1175239,-44.8809555,,4,,
2314636448,-20.1177122,-44.8803903,,4,,
2314636450,-20.1178824,-44.8798357,,3,,
2314636452,-20.1179144,-44.8797312,,3,,
2314636456,-20.1182518,-44.8819216,,4,,
2314636458,-20.1184579,-44.8813282,,4,,
2314636462,-20.1186047,-44.8807091,,3,,
2314636466,-20.118962,-44.8821858,,4,,
2314636468,-20.1191541,-44.8815921,,4,,
2314636470,-20.1193486,-44.8810342,,3,,
2314636472,-20.1197785,-44.882504,,3,,
2314636474,-20.1200401,-44.8819329,,3,,
2314646103,-20.1114851,-44.8691418,,3,,
2314646106,-20.1115038,-44.8677499,,3,,
2314646124,-20.1119939,-44.8717099,,3,,
2314646130,-20.1123466,-44.8725776,,3,,
2314646143,-20.1127294,-44.8641582,,3,,
2314646146,-20.1130065,-44.8683874,,4,,
2314646151,-20.1136162,-44.8680578,,4,,
2314646155,-20.114032,-44.8706829,,4,,
2314646157,-20.1141447,-44.869217,,4,,
2314646159,-20.1142265,-44.8677622,,4,,
2314646171,-20.1146473,-44.8703809,,4,,
2314646175,-20.114753,-44.8689106,,4,,
2314646179,-20.1148448,-44.8674698,,4,,
2314646183,-20.1152589,-44.870063,,4,,
2314646185,-20.1153714,-44.8686013,,4,,
2314646188,-20.1155004,-44.867178,,4,,
2314646190,-20.1155565,-44.8707095,,3,,
2314646196,-20.1158594,-44.8697244,,3,,
2314646200,-20.1159937,-44.8683147,,4,,
2314646208,-20.1163654,-44.8667067,,1,,
2314646218,-20.1162794,-44.8681708,,3,,
2314646220,-20.1162794,-44.8689245,,3,,
2314650138,-20.1115116,-44.8683854,,3,,
2314650140,-20.1116161,-44.8704828,,3,,
2314650141,-20.1117246,-44.867087,,3,,
2314650142,-20.1117811,-44.8689848,,4,,
2314650143,-20.1119138,-44.8675526,,4,,
2314650144,-20.1120108,-44.8661105,,3,,
2314650145,-20.112036,-44.866044,,3,,
2314650146,-20.1122937,-44.8701435,,4,,
2314650147,-20.1124043,-44.8686883,,4,,
2314650148,-20.1124951,-44.8672359,,4,,
2314650149,-20.1125866,-44.8657848,,4,,
2314650150,-20.1128276,-44.8713022,,4,,
2314650151,-20.112923,-44.8698466,,4,,
2314650152,-20.1131005,-44.8669226,,4,,
2314650153,-20.113197,-44.8654835,,4,,
2314650155,-20.1134393,-44.871011,,3,,
2314650156,-20.1135277,-44.8695269,,4,,
2314650157,-20.1135277,-44.864425,,1,,
2314650158,-20.1137374,-44.8666299,,4,,
2314650159,-20.1138086,-44.8651635,,4,,
2314650160,-20.1143392,-44.8663072,,4,,
2314650368,-20.1261985,-44.8833708,,4,,
2314650371,-20.1274136,-44.8835626,,3,,
2314650372,-20.1281226,-44.8814759,,3,,
2314656100,-20.1059387,-44.9055461,,4,,
2314656102,-20.1062442,-44.9064566,,4,,
2314656104,-20.1064153,-44.907702,,3,,
2314656106,-20.1065727,-44.9052855,,4,,
2314656108,-20.1066036,-44.9076318,,3,,
2314656112,-20.106877,-44.9062116,,4,,
2314656114,-20.1047631,-44.9042337,,1,,
2314656116,-20.107216,-44.9050458,,4,,
2314656118,-20.107263,-44.907386,,4,,
2314656120,-20.1073167,-44.9032829,,4,,
2314656123,-20.1074893,-44.9059859,,4,,
2314656125,-20.1076583,-44.9085887,,3,,
2314656133,-20.1077484,-44.9045384,,4,,
2314656135,-20.1078842,-44.9071698,,4,,
2314656139,-20.1079764,-44.9030681,,4,,
2314656144,-20.1081416,-44.9057351,,4,,
2314656148,-20.1082744,-44.9083591,,4,,
2314656151,-20.1084002,-44.9043236,,4,,
2314656152,-20.1085207,-44.9069454,,4,,
2314656153,-20.1085998,-44.9093492,,3,,
2314656154,-20.1086064,-44.9028639,,3,,
2314656155,-20.1087846,-44.9054989,,4,,
2314656158,-20.1089134,-44.9081132,,4,,
2314656162,-20.1090351,-44.9041059,,3,,
2314656164,-20.1090296,-44.8999081,,3,,
2314656166,-20.1091079,-44.8994973,,1,,
2314656172,-20.1091736,-44.9066964,,4,,
2314656176,-20.1092252,-44.8998399,,4,,
2314656181,-20.1094244,-44.9031868,,3,,
2314656183,-20.1094441,-44.901147,,3,,
2314656185,-20.1094785,-44.9059228,,1,,
2314656187,-20.1095664,-44.9078776,,4,,
2314656189,-20.1096209,-44.9010788,,4,,
2314656191,-20.1096243,-44.8990329,,1,,
2314656192,-20.1096803,-44.9065122,,4,,
2314656194,-20.1096593,-44.9038517,,3,,
2314656196,-20.1097297,-44.9083745,,1,,
2314656200,-20.1098177,-44.8996314,,4,,
2314656201,-20.1098669,-44.9024092,,4,,
2314656203,-20.1100304,-44.9022936,,4,,
2314656209,-20.110223,-44.9008581,,4,,
2314656211,-20.1102202,-44.8986293,,1,,
2314656213,-20.110266,-44.9036316,,3,,
2314656215,-20.1104717,-44.9035617,,4,,
2314656217,-20.1104709,-44.8993905,,4,,
2314656222,-20.1106268,-44.9020617,,4,,
2314656224,-20.1106783,-44.9041843,,3,,
2314656226,-20.1106897,-44.8944428,,1,,
2314656228,-20.1108024,-44.904549,,3,,
2314656230,-20.1108258,-44.8951971,,1,,
2314656232,-20.1108422,-44.8983155,,1,,
2314656234,-20.1108763,-44.9006137,,4,,
2314656237,-20.1110564,-44.903346,,3,,
2314656239,-20.1111104,-44.8991419,,4,,
2314656241,-20.1111507,-44.8956128,,3,,
2314656243,-20.11117,-44.9044159,,3,,
2314656247,-20.111252,-44.9059308,,3,,
2314656249,-20.1112712,-44.901814,,4,,
2314656250,-20.1115564,-44.8961143,,1,,
2314656254,-20.1115158,-44.9030422,,4,,
2314656255,-20.1115264,-44.904285,,3,,
2314656256,-20.1115058,-44.9003836,,4,,
2314656257,-20.1116512,-44.9059084,,3,,
2314656259,-20.1116343,-44.9033956,,3,,
2314656262,-20.1117472,-44.9037762,,4,,
2314656264,-20.1118761,-44.904151,,4,,
2314656266,-20.1119015,-44.9015845,,4,,
2314656268,-20.1119661,-44.898833,,1,,
2314656271,-20.1120087,-44.9057648,,4,,
2314656273,-20.1121516,-44.8946755,,4,,
2314656276,-20.1122267,-44.902476,,3,,
2314656279,-20.1122322,-44.9040165,,3,,
2314656282,-20.1123616,-44.906823,,3,,
2314656284,-20.1123659,-44.901411,,1,,
2314656286,-20.1123258,-44.907431,,1,,
2314656289,-20.1123541,-44.9056423,,4,,
2314656292,-20.1124656,-44.9079369,,1,,
2314656297,-20.112274,-44.908545,,1,,
2314656300,-20.1126917,-44.9038612,,3,,
2314656303,-20.1127169,-44.9066909,,3,,
2314656307,-20.112736,-44.9055091,,3,,
2314656309,-20.1128653,-44.899885,,3,,
2314656312,-20.1128764,-44.9054648,,3,,
2314656314,-20.1128718,-44.9025156,,4,,
2314656317,-20.1128897,-44.9072062,,4,,
2314656320,-20.1129176,-44.8956192,,3,,
2314656323,-20.1130046,-44.8989688,,3,,
2314656326,-20.1129975,-44.9028864,,4,,
2314656328,-20.1130526,-44.9077121,,3,,
2314656331,-20.1130432,-44.9037384,,3,,
2314656334,-20.113124,-44.903251,,4,,
2314656336,-20.1131615,-44.906379,,3,,
2314656338,-20.1131805,-44.9053504,,4,,
2314656341,-20.1132151,-44.9081988,,3,,
2314656344,-20.1132523,-44.9036613,,3,,
2314656348,-20.1132959,-44.9004552,,3,,
2314656354,-20.1133641,-44.9069991,,4,,
2314656358,-20.1133635,-44.9016146,,3,,
2314656362,-20.1134266,-44.9035986,,3,,
2314656369,-20.113497,-44.8985012,,3,,
2314656376,-20.1134605,-44.9062673,,3,,
2314656380,-20.1135393,-44.9039721,,3,,
2314656383,-20.1135262,-44.905219,,4,,
2314656386,-20.1136777,-44.8932716,,4,,
2314656394,-20.1136994,-44.9045402,,3,,
2314656398,-20.1137408,-44.902187,,3,,
2314656403,-20.1138376,-44.8999835,,4,,
2314656406,-20.1138283,-44.9061299,,3,,
2314656409,-20.1138756,-44.9050953,,3,,
2314656411,-20.1139582,-44.9025359,,3,,
2314656413,-20.1140021,-44.8980423,,4,,
2314656417,-20.114155,-44.9028794,,3,,
2314656420,-20.1141739,-44.9060007,,4,,
2314656424,-20.1143232,-44.8995267,,4,,
2314656428,-20.1143778,-44.9066196,,4,,
2314656431,-20.1143718,-44.9032226,,3,,
2314656444,-20.114614,-44.9035727,,3,,
2314656447,-20.1146663,-44.8924301,,4,,
2314656450,-20.1148381,-44.8897894,,3,,
2314656452,-20.114675,-44.8907147,,3,,
2314656455,-20.1146879,-44.9036855,,3,,
2314656464,-20.1148446,-44.8990444,,3,,
2314656483,-20.1150566,-44.8988512,,3,,
2314656496,-20.1153716,-44.9062482,,3,,
2314660333,-20.1108857,-44.894248,,4,,
2314660334,-20.1110355,-44.8933124,,1,,
2314660336,-20.1113783,-44.8937702,,4,,
2314660338,-20.1115359,-44.8917551,,1,,
2314660340,-20.1116388,-44.895156,,4,,
2314660342,-20.1119028,-44.8933005,,4,,
2314660344,-20.111992,-44.8956007,,1,,
2314660346,-20.1124222,-44.8928324,,4,,
2314660349,-20.1129435,-44.892357,,4,,
2314660350,-20.1129802,-44.8912889,,1,,
2314660351,-20.11316,-44.8937459,,4,,
2314660352,-20.1134278,-44.8951471,,4,,
2314660353,-20.1134612,-44.8918785,,4,,
2314660354,-20.113651,-44.8965182,,4,,
2314660355,-20.1139614,-44.8914085,,4,,
2314660356,-20.113951,-44.894663,,4,,
2314660357,-20.1141624,-44.8960478,,4,,
2314660358,-20.1142206,-44.8928092,,4,,
2314660360,-20.1144541,-44.8942022,,4,,
2314660362,-20.1146504,-44.8955614,,3,,
2314660363,-20.114665,-44.8933339,,3,,
2314660364,-20.1146649,-44.8922476,,3,,
2314671548,-20.0980451,-44.8773881,,1,,
2314671549,-20.0981735,-44.8777315,,4,,
2314671550,-20.0985148,-44.8787534,,4,,
2314671552,-20.0987301,-44.8751029,,3,,
2314671554,-20.0988085,-44.8774759,,4,,
2314671556,-20.0991004,-44.876212,,4,,
2314671557,-20.0991445,-44.8785295,,4,,
2314671558,-20.0993888,-44.8749315,,3,,
2314671559,-20.0994547,-44.8772626,,4,,
2314671560,-20.0994758,-44.8795458,,4,,
2314671561,-20.0997319,-44.8759725,,4,,
2314671562,-20.0998092,-44.8805532,,3,,
2314671563,-20.0997978,-44.8782851,,4,,
2314671567,-20.1000438,-44.8746936,,4,,
2314671568,-20.1000909,-44.877017,,4,,
2314671569,-20.1001017,-44.8792921,,3,,
2314671571,-20.1003781,-44.87576,,4,,
2314671572,-20.1004239,-44.8780718,,3,,
2314671574,-20.1005064,-44.8735375,,3,,
2314671575,-20.1007219,-44.8767669,,4,,
2314671576,-20.1007929,-44.8744067,,4,,
2314671581,-20.1010492,-44.8778119,,3,,
2314671585,-20.1010953,-44.8731315,,3,,
2314671587,-20.1014761,-44.8764694,,4,,
2314671588,-20.1014498,-44.8741612,,4,,
2314671589,-20.101136,-44.8754477,,4,,
2314671593,-20.1018521,-44.8775307,,4,,
2314671594,-20.1017727,-44.8752022,,4,,
2314671595,-20.1018182,-44.8731315,,3,,
2314671597,-20.1021671,-44.8785616,,4,,
2314671598,-20.1020739,-44.8739389,,4,,
2314671599,-20.1021443,-44.8762682,,4,,
2314671600,-20.102424,-44.8749836,,4,,
2314671601,-20.1025297,-44.8796232,,4,,
2314671602,-20.1024849,-44.8773015,,4,,
2314671603,-20.1027323,-44.8737133,,3,,
2314671605,-20.1027867,-44.8760404,,4,,
2314671606,-20.1028155,-44.8783045,,4,,
2314671607,-20.1030628,-44.8747275,,4,,
2314671609,-20.1031117,-44.8770569,,4,,
2314671610,-20.1031663,-44.8793657,,4,,
2314671611,-20.1034142,-44.8757935,,4,,
2314671612,-20.1034555,-44.8781057,,4,,
2314671613,-20.1037187,-44.8745357,,3,,
2314671614,-20.1037628,-44.8768464,,4,,
2314671615,-20.1038005,-44.8791195,,4,,
2314671617,-20.1040496,-44.875556,,4,,
2314671618,-20.1040965,-44.8778522,,4,,
2314671620,-20.1041406,-44.880175,,4,,
2314671621,-20.1043902,-44.8765893,,4,,
2314671622,-20.1044437,-44.8788951,,4,,
2314671624,-20.104691,-44.8753163,,4,,
2314671625,-20.1047208,-44.8775923,,4,,
2314671626,-20.1047782,-44.8799315,,4,,
2314671629,-20.1051966,-44.8812009,,3,,
2314671631,-20.1050373,-44.8763555,,4,,
2314671632,-20.105069,-44.8786389,,4,,
2314671636,-20.1053761,-44.8773848,,4,,
2314671637,-20.1054135,-44.879694,,4,,
2314671638,-20.1058596,-44.8882364,,3,,
2314671639,-20.1056841,-44.8761264,,4,,
2314671640,-20.1057035,-44.8784047,,4,,
2314671641,-20.1051205,-44.8809882,,4,,
2314671642,-20.1060133,-44.8771521,,4,,
2314671643,-20.1060549,-44.8794543,,4,,
2314671644,-20.1063533,-44.87817,,4,,
2314671645,-20.106398,-44.8759095,,3,,
2314671646,-20.1064138,-44.8804727,,4,,
2314671649,-20.1067025,-44.8792122,,4,,
2314671650,-20.1067638,-44.8884821,,3,,
2314671657,-20.1069931,-44.8779246,,4,,
2314671659,-20.1070334,-44.8802514,,4,,
2314671663,-20.1072634,-44.8809459,,1,,
2314671664,-20.1073391,-44.8789766,,4,,
2314671667,-20.1076684,-44.8777496,,3,,
2314671668,-20.1076479,-44.8800141,,4,,
2314671670,-20.1077977,-44.8804906,,1,,
2314671672,-20.1079801,-44.8787347,,4,,
2314671680,-20.1084442,-44.8785612,,4,,
2314671682,-20.1089438,-44.8863924,,3,,
2314671684,-20.1086448,-44.8785108,,3,,
2314671686,-20.1091615,-44.8825268,,3,,
2314671688,-20.1092007,-44.8851961,,3,,
2314671693,-20.1094841,-44.8866203,,3,,
2314671694,-20.1094389,-44.8821316,,3,,
2314671696,-20.1096072,-44.8847643,,1,,
2314671697,-20.1097095,-44.8817186,,3,,
2314671698,-20.1099897,-44.8813095,,3,,
2314671700,-20.1100516,-44.8838157,,3,,
2314671703,-20.1103438,-44.8834276,,3,,
2314671705,-20.1109034,-44.8826385,,3,,
2314671706,-20.1111873,-44.882212,,3,,
2314681348,-20.1242285,-44.8686301,,1,,
2314681354,-20.1278809,-44.8617113,,3,,
2314681358,-20.1281427,-44.8604205,,3,,
2314681359,-20.1282451,-44.8598345,,3,,
2314681360,-20.1283472,-44.8591804,,3,,
2314681364,-20.1285987,-44.8689314,,4,,
2314681365,-20.1286199,-44.8693144,,4,,
2314681366,-20.1286993,-44.8671115,,3,,
2314681369,-20.129147,-44.8661296,,4,,
2314681370,-20.1290861,-44.8695332,,3,,
2314681372,-20.1291886,-44.8643125,,4,,
2314681373,-20.1293202,-44.8674092,,4,,
2314681374,-20.1294488,-44.8616847,,3,,
2314681375,-20.1295543,-44.8606874,,4,,
2314681376,-20.1296852,-44.860108,,4,,
2314681377,-20.1297648,-44.8664006,,4,,
2314681378,-20.1298426,-44.8646048,,4,,
2314681379,-20.1298072,-44.8594991,,4,,
2314681381,-20.1299327,-44.8676845,,3,,
2314681382,-20.1301756,-44.8573836,,3,,
2314681383,-20.1302008,-44.8636421,,1,,
2314681384,-20.1303488,-44.8573896,,3,,
2314681385,-20.1303749,-44.8666976,,4,,
2314681386,-20.1304385,-44.8648654,,4,,
2314681387,-20.13062,-44.8596508,,1,,
2314681388,-20.1309154,-44.8616517,,3,,
2314681390,-20.1310527,-44.8651242,,4,,
2314681391,-20.1310074,-44.8609717,,4,,
2314681394,-20.1309973,-44.8686739,,3,,
2314681395,-20.1312552,-44.8571374,,3,,
2314681396,-20.1316876,-44.8578122,,3,,
2314681397,-20.1315853,-44.8672959,,3,,
2314681398,-20.1317797,-44.8572328,,4,,
2314681400,-20.1318679,-44.856897,,3,,
2314681402,-20.1322599,-44.8657276,,3,,
2314681406,-20.1329389,-44.8615538,,3,,
2314681408,-20.1330009,-44.8564361,,4,,
2314681409,-20.1330596,-44.8640356,,4,,
2314681410,-20.1331925,-44.8575381,,4,,
2314681412,-20.1333134,-44.8581984,,4,,
2314681414,-20.133285,-44.8655486,,3,,
2314681415,-20.1333206,-44.8623731,,4,,
2314681417,-20.1334261,-44.8589839,,4,,
2314681418,-20.1334554,-44.8558441,,3,,
2314681419,-20.1335246,-44.8596568,,3,,
2314681420,-20.1334389,-44.8550066,,1,,
2314681423,-20.1336453,-44.8639154,,4,,
2314681424,-20.1337149,-44.8607932,,4,,
2314681425,-20.1338251,-44.8553152,,4,,
2314681426,-20.1338234,-44.8649953,,3,,
2314681428,-20.13394,-44.8621856,,4,,
2314681429,-20.1339577,-44.8574238,,3,,
2314681430,-20.1339352,-44.865847,,4,,
2314681431,-20.1339831,-44.858902,,3,,
2314681432,-20.1340847,-44.8595107,,3,,
2314681433,-20.1341439,-44.8548261,,4,,
2314681434,-20.1342049,-44.8637869,,4,,
2314681435,-20.1342884,-44.8606869,,4,,
2314681436,-20.1343891,-44.8649059,,4,,
2314681438,-20.1344351,-44.8579875,,4,,
2314681439,-20.1344866,-44.8543139,,3,,
2314681441,-20.1344881,-44.8620863,,4,,
2314681442,-20.1345162,-44.856675,,3,,
2314681444,-20.1345465,-44.8624122,,1,,
2314681446,-20.1348734,-44.8561747,,4,,
2314681447,-20.1349329,-44.8537325,,3,,
2314681448,-20.1348788,-44.860617,,4,,
2314681449,-20.1350852,-44.8619669,,3,,
2314681453,-20.1352356,-44.8556632,,4,,
2314681456,-20.1353242,-44.8531704,,3,,
2314681457,-20.1354715,-44.8605055,,4,,
2314681460,-20.1356105,-44.8575004,,3,,
2314681461,-20.1355649,-44.8551851,,4,,
2314681462,-20.1356486,-44.8618049,,3,,
2314681466,-20.1359855,-44.8569907,,3,,
2314681468,-20.1360567,-44.8604221,,4,,
2314681470,-20.1361901,-44.8614968,,3,,
2314681471,-20.1363265,-44.8564553,,3,,
2314681472,-20.136404,-44.8540625,,4,,
2314681473,-20.1366382,-44.8524088,,1,,
2314681474,-20.136616,-44.8603284,,3,,
2314681476,-20.1366146,-44.8559923,,3,,
2314681477,-20.1367238,-44.861151,,3,,
2314681478,-20.1368019,-44.8534785,,4,,
2314681480,-20.1370454,-44.8554421,,4,,
2314681481,-20.1371727,-44.8528812,,4,,
2314681482,-20.1372355,-44.8576327,,1,,
2314681483,-20.1374594,-44.8548499,,4,,
2314681485,-20.1378643,-44.8542712,,4,,
2314681486,-20.1381325,-44.8563021,,3,,
2314681487,-20.1382525,-44.8537271,,4,,
2314681488,-20.1385278,-44.8556869,,4,,
2314681489,-20.139112,-44.8569994,,1,,
2314681490,-20.1386822,-44.8531707,,4,,
2314681491,-20.1389178,-44.8551161,,4,,
2314681495,-20.1393148,-44.8545416,,4,,
2314681498,-20.1397234,-44.8539904,,4,,
2314681501,-20.1404234,-44.855421,,4,,
2314681503,-20.1408333,-44.8548135,,3,,
2314681505,-20.1412092,-44.8541933,,3,,
2314702520,-20.1541613,-44.8622754,,3,,
2314702524,-20.1542041,-44.8628757,,3,,
2314702527,-20.1542779,-44.8616487,,3,,
2314702537,-20.1544021,-44.86343,,3,,
2314702541,-20.1544458,-44.8610888,,3,,
2314702550,-20.1547254,-44.8603596,,3,,
2314702552,-20.1547462,-44.8603089,,3,,
2314702554,-20.1548152,-44.8610175,,4,,
2314702558,-20.1547237,-44.8639754,,3,,
2314702560,-20.1548571,-44.8590928,,1,,
2314702564,-20.1548879,-44.8615811,,4,,
2314702567,-20.1549469,-44.8597967,,3,,
2314702569,-20.1549647,-44.8621646,,4,,
2314702571,-20.1549874,-44.858487,,1,,
2314702573,-20.1550451,-44.862751,,4,,
2314702575,-20.1550424,-44.8645404,,3,,
2314702580,-20.1551129,-44.8633212,,4,,
2314702582,-20.1551682,-44.8592233,,4,,
2314702584,-20.1552001,-44.8639011,,4,,
2314702586,-20.155305,-44.8644951,,4,,
2314702588,-20.1552392,-44.8572432,,1,,
2314702591,-20.1554231,-44.8650639,,4,,
2314702593,-20.1553846,-44.8586411,,4,,
2314702597,-20.1555996,-44.8580436,,4,,
2314702600,-20.1555266,-44.8566852,,1,,
2314702603,-20.1556541,-44.8656094,,3,,
2314702605,-20.1558094,-44.857481,,4,,
2314702609,-20.1559157,-44.8608615,,4,,
2314702614,-20.155996,-44.8614639,,3,,
2314702617,-20.1560205,-44.8569034,,4,,
2314702620,-20.1559987,-44.8661989,,3,,
2314702622,-20.1560655,-44.8620193,,3,,
2314702627,-20.1561429,-44.8625687,,3,,
2314702635,-20.156239,-44.8631813,,4,,
2314702637,-20.1562422,-44.8563286,,3,,
2314702639,-20.1561772,-44.8596341,,4,,
2314702645,-20.1562481,-44.8672036,,4,,
2314702647,-20.156319,-44.8637752,,4,,
2314702650,-20.1563948,-44.8590507,,4,,
2314702654,-20.1565558,-44.8654746,,4,,
2314702657,-20.1566471,-44.866081,,4,,
2314702659,-20.1566174,-44.8584678,,4,,
2314702666,-20.1568168,-44.8579018,,4,,
2314702688,-20.1570379,-44.8606549,,4,,
2314702691,-20.1569056,-44.8559482,,1,,
2314702694,-20.1570331,-44.857329,,4,,
2314702707,-20.1571938,-44.8660081,,3,,
2314702709,-20.1572593,-44.8664319,,1,,
2314702711,-20.1572542,-44.8600709,,4,,
2314702713,-20.1572498,-44.8567461,,4,,
2314702717,-20.1573015,-44.8629945,,4,,
2314702719,-20.1574643,-44.8594941,,4,,
2314702720,-20.1574521,-44.8521328,,4,,
2314702722,-20.1573906,-44.8635687,,4,,
2314702725,-20.1574813,-44.8561696,,4,,
2314702729,-20.1574865,-44.864145,,4,,
2314702733,-20.1584628,-44.8634216,,4,,
2314702739,-20.1575607,-44.8647105,,4,,
2314702740,-20.157653,-44.8653223,,4,,
2314702742,-20.157678,-44.8589194,,4,,
2314702743,-20.1577485,-44.8659277,,4,,
2314702745,-20.1578901,-44.8583492,,4,,
2314702747,-20.1578732,-44.8530124,,3,,
2314702748,-20.157904,-44.850931,,4,,
2314702754,-20.1580973,-44.8524224,,4,,
2314702755,-20.1581064,-44.8577577,,4,,
2314702756,-20.158104,-44.8610967,,4,,
2314702759,-20.1583194,-44.8571856,,4,,
2314702760,-20.1583004,-44.8498999,,3,,
2314702761,-20.158319,-44.8605139,,4,,
2314702762,-20.1583647,-44.8517818,,3,,
2314702763,-20.158602,-44.8639896,,3,,
2314702767,-20.1585306,-44.8566178,,3,,
2314702768,-20.1585405,-44.8599384,,4,,
2314702771,-20.1585842,-44.8512066,,4,,
